NOME_DELEGACIA_CIRC,SEMANA,ocorrencias_na_semana,lag_1_semana,lag_2_semanas,media_4_semanas,media_8_semanas,tendencia,MES,SEMANA_ANO,score_kde
47º D.P. CAPAO REDONDO,2026-04-27,2,2.0,2.0,2.25,2.625,0.0,4,18,9956.592744613534
47º D.P. CAPAO REDONDO,2026-05-04,1,2.0,2.0,2.5,2.75,0.0,5,19,9956.592744613534
47º D.P. CAPAO REDONDO,2026-05-11,1,1.0,2.0,1.75,2.125,-1.0,5,20,9956.592744613534
47º D.P. CAPAO REDONDO,2026-05-18,1,1.0,1.0,1.5,2.125,0.0,5,21,9956.592744613534
47º D.P. CAPAO REDONDO,2026-05-25,2,1.0,1.0,1.25,1.75,0.0,5,22,9956.592744613534
48º D.P. CIDADE DUTRA,2025-10-06,0,,,,,,10,41,10875.409544685699
48º D.P. CIDADE DUTRA,2025-10-13,0,0.0,,0.0,0.0,,10,42,10875.409544685699
48º D.P. CIDADE DUTRA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,10875.409544685699
48º D.P. CIDADE DUTRA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,10875.409544685699
48º D.P. CIDADE DUTRA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,10875.409544685699
48º D.P. CIDADE DUTRA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,10875.409544685699
48º D.P. CIDADE DUTRA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,10875.409544685699
48º D.P. CIDADE DUTRA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,10875.409544685699
48º D.P. CIDADE DUTRA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,10875.409544685699
48º D.P. CIDADE DUTRA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,10875.409544685699
48º D.P. CIDADE DUTRA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,10875.409544685699
48º D.P. CIDADE DUTRA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,10875.409544685699
48º D.P. CIDADE DUTRA,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,10875.409544685699
48º D.P. CIDADE DUTRA,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,10875.409544685699
48º D.P. CIDADE DUTRA,2026-01-12,0,1.0,0.0,0.25,0.125,1.0,1,3,10875.409544685699
48º D.P. CIDADE DUTRA,2026-01-19,0,0.0,1.0,0.25,0.125,-1.0,1,4,10875.409544685699
48º D.P. CIDADE DUTRA,2026-01-26,0,0.0,0.0,0.25,0.125,0.0,1,5,10875.409544685699
48º D.P. CIDADE DUTRA,2026-02-02,0,0.0,0.0,0.25,0.125,0.0,2,6,10875.409544685699
48º D.P. CIDADE DUTRA,2026-02-09,0,0.0,0.0,0.0,0.125,0.0,2,7,10875.409544685699
48º D.P. CIDADE DUTRA,2026-02-16,0,0.0,0.0,0.0,0.125,0.0,2,8,10875.409544685699
48º D.P. CIDADE DUTRA,2026-02-23,0,0.0,0.0,0.0,0.125,0.0,2,9,10875.409544685699
48º D.P. CIDADE DUTRA,2026-03-02,0,0.0,0.0,0.0,0.125,0.0,3,10,10875.409544685699
48º D.P. CIDADE DUTRA,2026-03-09,0,0.0,0.0,0.0,0.0,0.0,3,11,10875.409544685699
48º D.P. CIDADE DUTRA,2026-03-16,0,0.0,0.0,0.0,0.0,0.0,3,12,10875.409544685699
48º D.P. CIDADE DUTRA,2026-03-23,0,0.0,0.0,0.0,0.0,0.0,3,13,10875.409544685699
48º D.P. CIDADE DUTRA,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,10875.409544685699
48º D.P. CIDADE DUTRA,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,10875.409544685699
48º D.P. CIDADE DUTRA,2026-04-13,0,0.0,0.0,0.0,0.0,0.0,4,16,10875.409544685699
48º D.P. CIDADE DUTRA,2026-04-20,0,0.0,0.0,0.0,0.0,0.0,4,17,10875.409544685699
48º D.P. CIDADE DUTRA,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,10875.409544685699
48º D.P. CIDADE DUTRA,2026-05-04,1,0.0,0.0,0.0,0.0,0.0,5,19,10875.409544685699
48º D.P. CIDADE DUTRA,2026-05-11,0,1.0,0.0,0.25,0.125,1.0,5,20,10875.409544685699
48º D.P. CIDADE DUTRA,2026-05-18,0,0.0,1.0,0.25,0.125,-1.0,5,21,10875.409544685699
48º D.P. CIDADE DUTRA,2026-05-25,0,0.0,0.0,0.25,0.125,0.0,5,22,10875.409544685699
49º D.P. SAO MATEUS,2025-10-06,0,,,,,,10,41,0.0
49º D.P. SAO MATEUS,2025-10-13,0,0.0,,0.0,0.0,,10,42,0.0
49º D.P. SAO MATEUS,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,0.0
49º D.P. SAO MATEUS,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,0.0
49º D.P. SAO MATEUS,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,0.0
49º D.P. SAO MATEUS,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,0.0
49º D.P. SAO MATEUS,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,0.0
49º D.P. SAO MATEUS,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,0.0
49º D.P. SAO MATEUS,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,0.0
49º D.P. SAO MATEUS,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,0.0
49º D.P. SAO MATEUS,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,0.0
49º D.P. SAO MATEUS,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,0.0
49º D.P. SAO MATEUS,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,0.0
49º D.P. SAO MATEUS,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,0.0
49º D.P. SAO MATEUS,2026-01-12,0,1.0,0.0,0.25,0.125,1.0,1,3,0.0
49º D.P. SAO MATEUS,2026-01-19,0,0.0,1.0,0.25,0.125,-1.0,1,4,0.0
49º D.P. SAO MATEUS,2026-01-26,0,0.0,0.0,0.25,0.125,0.0,1,5,0.0
49º D.P. SAO MATEUS,2026-02-02,0,0.0,0.0,0.25,0.125,0.0,2,6,0.0
49º D.P. SAO MATEUS,2026-02-09,0,0.0,0.0,0.0,0.125,0.0,2,7,0.0
49º D.P. SAO MATEUS,2026-02-16,0,0.0,0.0,0.0,0.125,0.0,2,8,0.0
49º D.P. SAO MATEUS,2026-02-23,0,0.0,0.0,0.0,0.125,0.0,2,9,0.0
49º D.P. SAO MATEUS,2026-03-02,0,0.0,0.0,0.0,0.125,0.0,3,10,0.0
49º D.P. SAO MATEUS,2026-03-09,0,0.0,0.0,0.0,0.0,0.0,3,11,0.0
49º D.P. SAO MATEUS,2026-03-16,0,0.0,0.0,0.0,0.0,0.0,3,12,0.0
49º D.P. SAO MATEUS,2026-03-23,0,0.0,0.0,0.0,0.0,0.0,3,13,0.0
49º D.P. SAO MATEUS,2026-03-30,0,0.0,0.0,0.0,0.0,0.0,3,14,0.0
49º D.P. SAO MATEUS,2026-04-06,0,0.0,0.0,0.0,0.0,0.0,4,15,0.0
49º D.P. SAO MATEUS,2026-04-13,1,0.0,0.0,0.0,0.0,0.0,4,16,0.0
49º D.P. SAO MATEUS,2026-04-20,0,1.0,0.0,0.25,0.125,1.0,4,17,0.0
49º D.P. SAO MATEUS,2026-04-27,0,0.0,1.0,0.25,0.125,-1.0,4,18,0.0
49º D.P. SAO MATEUS,2026-05-04,0,0.0,0.0,0.25,0.125,0.0,5,19,0.0
49º D.P. SAO MATEUS,2026-05-11,0,0.0,0.0,0.25,0.125,0.0,5,20,0.0
49º D.P. SAO MATEUS,2026-05-18,0,0.0,0.0,0.0,0.125,0.0,5,21,0.0
49º D.P. SAO MATEUS,2026-05-25,1,0.0,0.0,0.0,0.125,0.0,5,22,0.0
50º D.P. ITAIM PAULISTA,2025-10-06,0,,,,,,10,41,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-10-13,0,0.0,,0.0,0.0,,10,42,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,9483.961784072651
50º D.P. ITAIM PAULISTA,2025-12-29,1,0.0,0.0,0.0,0.0,0.0,12,1,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-01-05,0,1.0,0.0,0.25,0.125,1.0,1,2,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-01-12,0,0.0,1.0,0.25,0.125,-1.0,1,3,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-01-19,0,0.0,0.0,0.25,0.125,0.0,1,4,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-01-26,0,0.0,0.0,0.25,0.125,0.0,1,5,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-02-02,0,0.0,0.0,0.0,0.125,0.0,2,6,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-02-09,0,0.0,0.0,0.0,0.125,0.0,2,7,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-02-16,2,0.0,0.0,0.0,0.125,0.0,2,8,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-02-23,0,2.0,0.0,0.5,0.375,2.0,2,9,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-03-02,0,0.0,2.0,0.5,0.25,-2.0,3,10,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-03-09,0,0.0,0.0,0.5,0.25,0.0,3,11,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-03-16,1,0.0,0.0,0.5,0.25,0.0,3,12,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-03-23,0,1.0,0.0,0.25,0.375,1.0,3,13,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-03-30,0,0.0,1.0,0.25,0.375,-1.0,3,14,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-04-06,0,0.0,0.0,0.25,0.375,0.0,4,15,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-04-13,1,0.0,0.0,0.25,0.375,0.0,4,16,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-04-20,0,1.0,0.0,0.25,0.25,1.0,4,17,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-04-27,0,0.0,1.0,0.25,0.25,-1.0,4,18,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-05-04,1,0.0,0.0,0.25,0.25,0.0,5,19,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-05-11,2,1.0,0.0,0.5,0.375,1.0,5,20,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-05-18,2,2.0,1.0,0.75,0.5,1.0,5,21,9483.961784072651
50º D.P. ITAIM PAULISTA,2026-05-25,0,2.0,2.0,1.25,0.75,0.0,5,22,9483.961784072651
51º D.P. RIO PEQUENO,2025-10-06,0,,,,,,10,41,11778.981521272373
51º D.P. RIO PEQUENO,2025-10-13,0,0.0,,0.0,0.0,,10,42,11778.981521272373
51º D.P. RIO PEQUENO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,11778.981521272373
51º D.P. RIO PEQUENO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,11778.981521272373
51º D.P. RIO PEQUENO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,11778.981521272373
51º D.P. RIO PEQUENO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,11778.981521272373
51º D.P. RIO PEQUENO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,11778.981521272373
51º D.P. RIO PEQUENO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,11778.981521272373
51º D.P. RIO PEQUENO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,11778.981521272373
51º D.P. RIO PEQUENO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,11778.981521272373
51º D.P. RIO PEQUENO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,11778.981521272373
51º D.P. RIO PEQUENO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,11778.981521272373
51º D.P. RIO PEQUENO,2025-12-29,1,0.0,0.0,0.0,0.0,0.0,12,1,11778.981521272373
51º D.P. RIO PEQUENO,2026-01-05,0,1.0,0.0,0.25,0.125,1.0,1,2,11778.981521272373
51º D.P. RIO PEQUENO,2026-01-12,1,0.0,1.0,0.25,0.125,-1.0,1,3,11778.981521272373
51º D.P. RIO PEQUENO,2026-01-19,0,1.0,0.0,0.5,0.25,1.0,1,4,11778.981521272373
51º D.P. RIO PEQUENO,2026-01-26,0,0.0,1.0,0.5,0.25,-1.0,1,5,11778.981521272373
51º D.P. RIO PEQUENO,2026-02-02,1,0.0,0.0,0.25,0.25,0.0,2,6,11778.981521272373
51º D.P. RIO PEQUENO,2026-02-09,1,1.0,0.0,0.5,0.375,1.0,2,7,11778.981521272373
51º D.P. RIO PEQUENO,2026-02-16,0,1.0,1.0,0.5,0.5,0.0,2,8,11778.981521272373
51º D.P. RIO PEQUENO,2026-02-23,0,0.0,1.0,0.5,0.5,-1.0,2,9,11778.981521272373
51º D.P. RIO PEQUENO,2026-03-02,0,0.0,0.0,0.5,0.375,0.0,3,10,11778.981521272373
51º D.P. RIO PEQUENO,2026-03-09,0,0.0,0.0,0.25,0.375,0.0,3,11,11778.981521272373
51º D.P. RIO PEQUENO,2026-03-16,0,0.0,0.0,0.0,0.25,0.0,3,12,11778.981521272373
51º D.P. RIO PEQUENO,2026-03-23,0,0.0,0.0,0.0,0.25,0.0,3,13,11778.981521272373
51º D.P. RIO PEQUENO,2026-03-30,0,0.0,0.0,0.0,0.25,0.0,3,14,11778.981521272373
51º D.P. RIO PEQUENO,2026-04-06,0,0.0,0.0,0.0,0.125,0.0,4,15,11778.981521272373
51º D.P. RIO PEQUENO,2026-04-13,0,0.0,0.0,0.0,0.0,0.0,4,16,11778.981521272373
51º D.P. RIO PEQUENO,2026-04-20,0,0.0,0.0,0.0,0.0,0.0,4,17,11778.981521272373
51º D.P. RIO PEQUENO,2026-04-27,0,0.0,0.0,0.0,0.0,0.0,4,18,11778.981521272373
51º D.P. RIO PEQUENO,2026-05-04,0,0.0,0.0,0.0,0.0,0.0,5,19,11778.981521272373
51º D.P. RIO PEQUENO,2026-05-11,2,0.0,0.0,0.0,0.0,0.0,5,20,11778.981521272373
51º D.P. RIO PEQUENO,2026-05-18,0,2.0,0.0,0.5,0.25,2.0,5,21,11778.981521272373
51º D.P. RIO PEQUENO,2026-05-25,0,0.0,2.0,0.5,0.25,-2.0,5,22,11778.981521272373
53º D.P. PARQUE DO CARMO,2025-10-06,0,,,,,,10,41,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-10-13,0,0.0,,0.0,0.0,,10,42,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,9246.208856110363
53º D.P. PARQUE DO CARMO,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-01-26,2,0.0,0.0,0.0,0.0,0.0,1,5,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-02-02,0,2.0,0.0,0.5,0.25,2.0,2,6,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-02-09,0,0.0,2.0,0.5,0.25,-2.0,2,7,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-02-16,0,0.0,0.0,0.5,0.25,0.0,2,8,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-02-23,1,0.0,0.0,0.5,0.25,0.0,2,9,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-03-02,0,1.0,0.0,0.25,0.375,1.0,3,10,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-03-09,0,0.0,1.0,0.25,0.375,-1.0,3,11,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-03-16,1,0.0,0.0,0.25,0.375,0.0,3,12,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-03-23,0,1.0,0.0,0.5,0.5,1.0,3,13,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-03-30,0,0.0,1.0,0.25,0.25,-1.0,3,14,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-04-06,1,0.0,0.0,0.25,0.25,0.0,4,15,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-04-13,0,1.0,0.0,0.5,0.375,1.0,4,16,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-04-20,1,0.0,1.0,0.25,0.375,-1.0,4,17,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-04-27,0,1.0,0.0,0.5,0.375,1.0,4,18,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-05-04,0,0.0,1.0,0.5,0.375,-1.0,5,19,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-05-11,0,0.0,0.0,0.25,0.375,0.0,5,20,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-05-18,0,0.0,0.0,0.25,0.25,0.0,5,21,9246.208856110363
53º D.P. PARQUE DO CARMO,2026-05-25,0,0.0,0.0,0.0,0.25,0.0,5,22,9246.208856110363
54º D.P. CID. TIRADENTES,2025-10-06,0,,,,,,10,41,7156.47909277916
54º D.P. CID. TIRADENTES,2025-10-13,0,0.0,,0.0,0.0,,10,42,7156.47909277916
54º D.P. CID. TIRADENTES,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,7156.47909277916
54º D.P. CID. TIRADENTES,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,7156.47909277916
54º D.P. CID. TIRADENTES,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,7156.47909277916
54º D.P. CID. TIRADENTES,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,7156.47909277916
54º D.P. CID. TIRADENTES,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,7156.47909277916
54º D.P. CID. TIRADENTES,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,7156.47909277916
54º D.P. CID. TIRADENTES,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,7156.47909277916
54º D.P. CID. TIRADENTES,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,7156.47909277916
54º D.P. CID. TIRADENTES,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,7156.47909277916
54º D.P. CID. TIRADENTES,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,7156.47909277916
54º D.P. CID. TIRADENTES,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,7156.47909277916
54º D.P. CID. TIRADENTES,2026-01-05,1,0.0,0.0,0.0,0.0,0.0,1,2,7156.47909277916
54º D.P. CID. TIRADENTES,2026-01-12,0,1.0,0.0,0.25,0.125,1.0,1,3,7156.47909277916
54º D.P. CID. TIRADENTES,2026-01-19,3,0.0,1.0,0.25,0.125,-1.0,1,4,7156.47909277916
54º D.P. CID. TIRADENTES,2026-01-26,1,3.0,0.0,1.0,0.5,3.0,1,5,7156.47909277916
54º D.P. CID. TIRADENTES,2026-02-02,2,1.0,3.0,1.25,0.625,-2.0,2,6,7156.47909277916
54º D.P. CID. TIRADENTES,2026-02-09,1,2.0,1.0,1.5,0.875,1.0,2,7,7156.47909277916
54º D.P. CID. TIRADENTES,2026-02-16,0,1.0,2.0,1.75,1.0,-1.0,2,8,7156.47909277916
54º D.P. CID. TIRADENTES,2026-02-23,0,0.0,1.0,1.0,1.0,-1.0,2,9,7156.47909277916
54º D.P. CID. TIRADENTES,2026-03-02,0,0.0,0.0,0.75,1.0,0.0,3,10,7156.47909277916
54º D.P. CID. TIRADENTES,2026-03-09,0,0.0,0.0,0.25,0.875,0.0,3,11,7156.47909277916
54º D.P. CID. TIRADENTES,2026-03-16,0,0.0,0.0,0.0,0.875,0.0,3,12,7156.47909277916
54º D.P. CID. TIRADENTES,2026-03-23,0,0.0,0.0,0.0,0.5,0.0,3,13,7156.47909277916
54º D.P. CID. TIRADENTES,2026-03-30,1,0.0,0.0,0.0,0.375,0.0,3,14,7156.47909277916
54º D.P. CID. TIRADENTES,2026-04-06,0,1.0,0.0,0.25,0.25,1.0,4,15,7156.47909277916
54º D.P. CID. TIRADENTES,2026-04-13,0,0.0,1.0,0.25,0.125,-1.0,4,16,7156.47909277916
54º D.P. CID. TIRADENTES,2026-04-20,3,0.0,0.0,0.25,0.125,0.0,4,17,7156.47909277916
54º D.P. CID. TIRADENTES,2026-04-27,0,3.0,0.0,1.0,0.5,3.0,4,18,7156.47909277916
54º D.P. CID. TIRADENTES,2026-05-04,0,0.0,3.0,0.75,0.5,-3.0,5,19,7156.47909277916
54º D.P. CID. TIRADENTES,2026-05-11,0,0.0,0.0,0.75,0.5,0.0,5,20,7156.47909277916
54º D.P. CID. TIRADENTES,2026-05-18,2,0.0,0.0,0.75,0.5,0.0,5,21,7156.47909277916
54º D.P. CID. TIRADENTES,2026-05-25,0,2.0,0.0,0.5,0.75,2.0,5,22,7156.47909277916
55º D.P. PARQUE S.RAFAEL,2025-10-06,0,,,,,,10,41,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-10-13,0,0.0,,0.0,0.0,,10,42,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-10-20,0,0.0,0.0,0.0,0.0,0.0,10,43,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-10-27,0,0.0,0.0,0.0,0.0,0.0,10,44,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-11-03,0,0.0,0.0,0.0,0.0,0.0,11,45,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-11-10,0,0.0,0.0,0.0,0.0,0.0,11,46,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-11-17,0,0.0,0.0,0.0,0.0,0.0,11,47,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-11-24,0,0.0,0.0,0.0,0.0,0.0,11,48,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-12-01,0,0.0,0.0,0.0,0.0,0.0,12,49,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-12-08,0,0.0,0.0,0.0,0.0,0.0,12,50,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-12-15,0,0.0,0.0,0.0,0.0,0.0,12,51,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-12-22,0,0.0,0.0,0.0,0.0,0.0,12,52,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2025-12-29,0,0.0,0.0,0.0,0.0,0.0,12,1,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-01-05,0,0.0,0.0,0.0,0.0,0.0,1,2,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-01-12,0,0.0,0.0,0.0,0.0,0.0,1,3,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-01-19,0,0.0,0.0,0.0,0.0,0.0,1,4,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-01-26,0,0.0,0.0,0.0,0.0,0.0,1,5,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-02-02,1,0.0,0.0,0.0,0.0,0.0,2,6,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-02-09,0,1.0,0.0,0.25,0.125,1.0,2,7,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-02-16,0,0.0,1.0,0.25,0.125,-1.0,2,8,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-02-23,0,0.0,0.0,0.25,0.125,0.0,2,9,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-03-02,0,0.0,0.0,0.25,0.125,0.0,3,10,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-03-09,0,0.0,0.0,0.0,0.125,0.0,3,11,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-03-16,0,0.0,0.0,0.0,0.125,0.0,3,12,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-03-23,0,0.0,0.0,0.0,0.125,0.0,3,13,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-03-30,1,0.0,0.0,0.0,0.125,0.0,3,14,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-04-06,0,1.0,0.0,0.25,0.125,1.0,4,15,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-04-13,0,0.0,1.0,0.25,0.125,-1.0,4,16,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-04-20,0,0.0,0.0,0.25,0.125,0.0,4,17,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-04-27,0,0.0,0.0,0.25,0.125,0.0,4,18,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-05-04,0,0.0,0.0,0.0,0.125,0.0,5,19,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-05-11,0,0.0,0.0,0.0,0.125,0.0,5,20,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-05-18,0,0.0,0.0,0.0,0.125,0.0,5,21,9375.372377494901
55º D.P. PARQUE S.RAFAEL,2026-05-25,0,0.0,0.0,0.0,0.125,0.0,5,22,9375.372377494901
